end_time,duration_hours,rainfall_in_mm,flood_status,station_id,station_name
2023-11-12 08:30:00,24,3.4,No Flood,19,moraketiya
2023-11-12 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-12 15:00:00,6,0.0,No Flood,19,moraketiya
2023-11-13 08:30:00,24,8.0,No Flood,19,moraketiya
2023-11-13 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-13 15:00:00,6,0.0,No Flood,19,moraketiya
2023-11-13 18:00:00,9,0.0,No Flood,19,moraketiya
2023-11-14 08:30:00,24,13.5,No Flood,19,moraketiya
2023-11-15 08:30:00,24,0.0,No Flood,19,moraketiya
2023-11-16 08:30:00,24,0.0,No Flood,19,moraketiya
2023-11-17 08:30:00,24,18.5,Alert Level,19,moraketiya
2023-11-18 08:30:00,24,0.0,Alert Level,19,moraketiya
2023-11-19 08:30:00,24,2.3,Alert Level,19,moraketiya
2023-11-20 08:30:00,24,0.0,No Flood,19,moraketiya
2023-11-21 08:30:00,24,0.0,No Flood,19,moraketiya
2023-11-22 08:30:00,24,0.8,Alert Level,19,moraketiya
2023-11-22 21:00:00,12,75.9,Minor Flood,19,moraketiya
2023-11-23 00:00:00,15,76.9,Minor Flood,19,moraketiya
2023-11-23 03:00:00,18,76.9,Minor Flood,19,moraketiya
2023-11-23 06:00:00,21,76.9,Minor Flood,19,moraketiya
2023-11-23 08:30:00,24,76.9,Alert Level,19,moraketiya
2023-11-23 12:00:00,3,0.0,Alert Level,19,moraketiya
2023-11-23 15:00:00,6,0.0,Alert Level,19,moraketiya
2023-11-23 18:00:00,9,0.0,Alert Level,19,moraketiya
2023-11-23 21:00:00,12,0.0,Alert Level,19,moraketiya
2023-11-24 00:00:00,15,0.0,Alert Level,19,moraketiya
2023-11-24 03:00:00,18,0.0,Alert Level,19,moraketiya
2023-11-24 06:00:00,21,0.0,Alert Level,19,moraketiya
2023-11-24 08:30:00,24,0.0,Alert Level,19,moraketiya
2023-11-24 12:00:00,3,0.0,Alert Level,19,moraketiya
2023-11-24 15:00:00,6,0.0,Alert Level,19,moraketiya
2023-11-24 18:00:00,9,0.0,Alert Level,19,moraketiya
2023-11-25 08:30:00,24,0.0,No Flood,19,moraketiya
